,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,EUR,1.1440000000000001,40

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
,51042,,UNIFLEX TUBES 0555.060.050.100,SET,28.952,28.952,1,"{""sharedFormula"":""I5""}",1,28.952,EUR(€) ,,1324.8435200000004,0.22630560928433233,KABELSCHLEPP ,1.4285714285714284,41.36,41.36,41.36,"{""sharedFormula"":""U5""}",1.144,36.19,1712.3602495999996,1712.3602495999996,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.72 kgs
,50977,,UNIFLEX TUBES 0455.060.130.225,SET,36.355,36.355,1,"{""sharedFormula"":""I5""}",1,36.355,EUR(€) ,,1663.6048,0.22636944896671723,KABELSCHLEPP ,1.4286893137120067,51.94,51.94,51.94,"{""sharedFormula"":""U5""}",1.144,36.19,2150.3866383999994,2150.3866383999994,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.74 kgs
,50976,,UNIFLEX TUBES 0455.060.130.200,SET,36.355,36.355,1,"{""sharedFormula"":""I5""}",1,36.355,EUR(€) ,,1663.6048,0.22636944896671723,KABELSCHLEPP ,1.4286893137120067,51.94,51.94,51.94,"{""sharedFormula"":""U5""}",1.144,36.19,2150.3866383999994,2150.3866383999994,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.74 kgs
,50975,,UNIFLEX TUBES 0455.060.130.180,SET,36.355,36.355,1,"{""sharedFormula"":""I5""}",1,36.355,EUR(€) ,,1663.6048,0.22636944896671723,KABELSCHLEPP ,1.4286893137120067,51.94,51.94,51.94,"{""sharedFormula"":""U5""}",1.144,36.19,2150.3866383999994,2150.3866383999994,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.74 kgs
,50974,,UNIFLEX TUBES 0455.060.130.150,SET,36.355,36.355,1,"{""sharedFormula"":""I5""}",1,36.355,EUR(€) ,,1663.6048,0.22636944896671723,KABELSCHLEPP ,1.4286893137120067,51.94,51.94,51.94,"{""sharedFormula"":""U5""}",1.144,36.19,2150.3866383999994,2150.3866383999994,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.74 kgs
,50973,,UNIFLEX TUBES 0455.060.130.125,SET,36.355,36.355,1,"{""sharedFormula"":""I5""}",1,36.355,EUR(€) ,,1663.6048,0.22636944896671723,KABELSCHLEPP ,1.4286893137120067,51.94,51.94,51.94,"{""sharedFormula"":""U5""}",1.144,36.19,2150.3866383999994,2150.3866383999994,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.74 kgs
,50972,,UNIFLEX TUBES 0455.060.130.095,SET,36.355,36.355,1,"{""sharedFormula"":""I5""}",1,36.355,EUR(€) ,,1663.6048,0.22636944896671723,KABELSCHLEPP ,1.4286893137120067,51.94,51.94,51.94,"{""sharedFormula"":""U5""}",1.144,36.19,2150.3866383999994,2150.3866383999994,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.74 kgs
,50967,,UNIFLEX TUBES 0455.060.103.225,SET,33.99,33.99,1,"{""sharedFormula"":""I5""}",1,33.99,EUR(€) ,,1555.3824000000004,0.22635113143017355,KABELSCHLEPP ,1.428655486907914,48.56,48.56,48.56,"{""sharedFormula"":""U5""}",1.144,36.19,2010.4500415999998,2010.4500415999996,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.53 kgs
,50966,,UNIFLEX TUBES 0455.060.103.200,SET,33.99,33.99,1,"{""sharedFormula"":""I5""}",1,33.99,EUR(€) ,,1555.3824000000004,0.22635113143017355,KABELSCHLEPP ,1.428655486907914,48.56,48.56,48.56,"{""sharedFormula"":""U5""}",1.144,36.19,2010.4500415999998,2010.4500415999996,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.53 kgs
,50965,,UNIFLEX TUBES 0455.060.103.180,SET,33.99,33.99,1,"{""sharedFormula"":""I5""}",1,33.99,EUR(€) ,,1555.3824000000004,0.22635113143017355,KABELSCHLEPP ,1.428655486907914,48.56,48.56,48.56,"{""sharedFormula"":""U5""}",1.144,36.19,2010.4500415999998,2010.4500415999996,"{""sharedFormula"":""Z5""}",,TKG,,,weight 1.53 kgs
,50964,,UNIFLEX TUBES 0455.060.103.150,SET,33.99,33.99,1,,1,33.99,EUR(€) ,,1555.3824000000004,0.22635113143017355,KABELSCHLEPP ,1.428655486907914,48.56,48.56,48.56,,1.144,36.19,2010.4500415999998,2010.4500415999996,,,TKG,,,weight 1.53 kgs
,50963,,UNIFLEX TUBES 0455.060.103.125,SET,33.99,33.99,1,"{""sharedFormula"":""I69""}",1,33.99,EUR(€) ,,1555.3824000000004,0.22635113143017355,KABELSCHLEPP ,1.428655486907914,48.56,48.56,48.56,"{""sharedFormula"":""U69""}",1.144,36.19,2010.4500415999998,2010.4500415999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.53 kgs
,50962,,UNIFLEX TUBES 0455.060.103.095,SET,33.99,33.99,1,"{""sharedFormula"":""I69""}",1,33.99,EUR(€) ,,1555.3824000000004,0.22635113143017355,KABELSCHLEPP ,1.428655486907914,48.56,48.56,48.56,"{""sharedFormula"":""U69""}",1.144,36.19,2010.4500415999998,2010.4500415999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.53 kgs
,50897,,UNIFLEX TUBES 0455.060.078.225,SET,31.801,31.801,1,"{""sharedFormula"":""I69""}",1,31.801,EUR(€) ,,1455.21376,0.22630560928433258,KABELSCHLEPP ,1.4285714285714286,45.43,45.43,45.43,"{""sharedFormula"":""U69""}",1.144,36.19,1880.8637847999998,1880.8637847999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.33 kgs
,50896,,UNIFLEX TUBES 0455.060.078.200,SET,31.801,31.801,1,"{""sharedFormula"":""I69""}",1,31.801,EUR(€) ,,1455.21376,0.22630560928433258,KABELSCHLEPP ,1.4285714285714286,45.43,45.43,45.43,"{""sharedFormula"":""U69""}",1.144,36.19,1880.8637847999998,1880.8637847999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.33 kgs
,50895,,UNIFLEX TUBES 0455.060.078.180,SET,31.801,31.801,1,"{""sharedFormula"":""I69""}",1,31.801,EUR(€) ,,1455.21376,0.22630560928433258,KABELSCHLEPP ,1.4285714285714286,45.43,45.43,45.43,"{""sharedFormula"":""U69""}",1.144,36.19,1880.8637847999998,1880.8637847999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.33 kgs
,50894,,UNIFLEX TUBES 0455.060.078.150,SET,31.801,31.801,1,"{""sharedFormula"":""I69""}",1,31.801,EUR(€) ,,1455.21376,0.22630560928433258,KABELSCHLEPP ,1.4285714285714286,45.43,45.43,45.43,"{""sharedFormula"":""U69""}",1.144,36.19,1880.8637847999998,1880.8637847999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.33 kgs
,50893,,UNIFLEX TUBES 0455.060.078.125,SET,31.801,31.801,1,"{""sharedFormula"":""I69""}",1,31.801,EUR(€) ,,1455.21376,0.22630560928433258,KABELSCHLEPP ,1.4285714285714286,45.43,45.43,45.43,"{""sharedFormula"":""U69""}",1.144,36.19,1880.8637847999998,1880.8637847999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.33 kgs
,50892,,UNIFLEX TUBES 0455.060.078.095,SET,31.801,31.801,1,"{""sharedFormula"":""I69""}",1,31.801,EUR(€) ,,1455.21376,0.22630560928433258,KABELSCHLEPP ,1.4285714285714286,45.43,45.43,45.43,"{""sharedFormula"":""U69""}",1.144,36.19,1880.8637847999998,1880.8637847999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.33 kgs
,50887,,UNIFLEX TUBES 0455.060.058.225,SET,28.611,28.611,1,"{""sharedFormula"":""I69""}",1,28.611,EUR(€) ,,1309.2393600000003,0.2262515218020215,KABELSCHLEPP ,1.4284715668798713,40.87,40.87,40.87,"{""sharedFormula"":""U69""}",1.144,36.19,1692.0735831999996,1692.0735831999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.17 kgs
,50886,,UNIFLEX TUBES 0455.060.058.200,SET,30.052,30.052,1,"{""sharedFormula"":""I69""}",1,30.052,EUR(€) ,,1375.1795200000001,0.22627986323958474,KABELSCHLEPP ,1.4285238919206709,42.93,42.93,42.93,"{""sharedFormula"":""U69""}",1.144,36.19,1777.3603847999998,1777.3603847999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.17 kgs
,50885,,UNIFLEX TUBES 0455.060.058.180,SET,30.052,30.052,1,"{""sharedFormula"":""I69""}",1,30.052,EUR(€) ,,1375.1795200000001,0.22627986323958474,KABELSCHLEPP ,1.4285238919206709,42.93,42.93,42.93,"{""sharedFormula"":""U69""}",1.144,36.19,1777.3603847999998,1777.3603847999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.17 kgs
,50884,,UNIFLEX TUBES 0455.060.058.150,SET,30.052,30.052,1,"{""sharedFormula"":""I69""}",1,30.052,EUR(€) ,,1375.1795200000001,0.22627986323958474,KABELSCHLEPP ,1.4285238919206709,42.93,42.93,42.93,"{""sharedFormula"":""U69""}",1.144,36.19,1777.3603847999998,1777.3603847999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.17 kgs
,50883,,UNIFLEX TUBES 0455.060.058.125,SET,30.052,30.052,1,"{""sharedFormula"":""I69""}",1,30.052,EUR(€) ,,1375.1795200000001,0.22627986323958474,KABELSCHLEPP ,1.4285238919206709,42.93,42.93,42.93,"{""sharedFormula"":""U69""}",1.144,36.19,1777.3603847999998,1777.3603847999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.17 kgs
,50882,,UNIFLEX TUBES 0455.060.058.095,SET,30.052,30.052,1,"{""sharedFormula"":""I69""}",1,30.052,EUR(€) ,,1375.1795200000001,0.22627986323958474,KABELSCHLEPP ,1.4285238919206709,42.93,42.93,42.93,"{""sharedFormula"":""U69""}",1.144,36.19,1777.3603847999998,1777.3603847999996,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.17 kgs
,50817,,UNIFLEX TUBES 0455.060.038.225,SET,28.292,28.292,1,"{""sharedFormula"":""I69""}",1,28.292,EUR(€) ,,1294.6419200000003,0.2263602989281238,KABELSCHLEPP ,1.4286724162307365,40.42,40.42,40.42,"{""sharedFormula"":""U69""}",1.144,36.19,1673.4429711999999,1673.4429711999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.01 kgs
,50816,,UNIFLEX TUBES 0455.060.038.200,SET,28.292,28.292,1,"{""sharedFormula"":""I69""}",1,28.292,EUR(€) ,,1294.6419200000003,0.2263602989281238,KABELSCHLEPP ,1.4286724162307365,40.42,40.42,40.42,"{""sharedFormula"":""U69""}",1.144,36.19,1673.4429711999999,1673.4429711999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.01 kgs
,50815,,UNIFLEX TUBES 0455.060.038.180,SET,28.292,28.292,1,"{""sharedFormula"":""I69""}",1,28.292,EUR(€) ,,1294.6419200000003,0.2263602989281238,KABELSCHLEPP ,1.4286724162307365,40.42,40.42,40.42,"{""sharedFormula"":""U69""}",1.144,36.19,1673.4429711999999,1673.4429711999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.01 kgs
,50814,,UNIFLEX TUBES 0455.060.038.150,SET,28.292,28.292,1,"{""sharedFormula"":""I69""}",1,28.292,EUR(€) ,,1294.6419200000003,0.2263602989281238,KABELSCHLEPP ,1.4286724162307365,40.42,40.42,40.42,"{""sharedFormula"":""U69""}",1.144,36.19,1673.4429711999999,1673.4429711999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.01 kgs
,50813,,UNIFLEX TUBES 0455.060.038.125,SET,28.292,28.292,1,"{""sharedFormula"":""I69""}",1,28.292,EUR(€) ,,1294.6419200000003,0.2263602989281238,KABELSCHLEPP ,1.4286724162307365,40.42,40.42,40.42,"{""sharedFormula"":""U69""}",1.144,36.19,1673.4429711999999,1673.4429711999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.01 kgs
,50812,,UNIFLEX TUBES 0455.060.038.095,SET,28.292,28.292,1,"{""sharedFormula"":""I69""}",1,28.292,EUR(€) ,,1294.6419200000003,0.2263602989281238,KABELSCHLEPP ,1.4286724162307365,40.42,40.42,40.42,"{""sharedFormula"":""U69""}",1.144,36.19,1673.4429711999999,1673.4429711999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 1.01 kgs
,50807,,UNIFLEX TUBES 0455.060.025.225,SET,27.159,27.159,1,"{""sharedFormula"":""I69""}",1,27.159,EUR(€) ,,1242.7958400000002,0.22633409582301856,KABELSCHLEPP ,1.4286240288670422,38.8,38.8,38.8,"{""sharedFormula"":""U69""}",1.144,36.19,1606.3727679999997,1606.3727679999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.91 kgs
,50806,,UNIFLEX TUBES 0455.060.025.200,SET,27.159,27.159,1,"{""sharedFormula"":""I69""}",1,27.159,EUR(€) ,,1242.7958400000002,0.22633409582301856,KABELSCHLEPP ,1.4286240288670422,38.8,38.8,38.8,"{""sharedFormula"":""U69""}",1.144,36.19,1606.3727679999997,1606.3727679999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.91 kgs
,50805,,UNIFLEX TUBES 0455.060.025.180,SET,27.159,27.159,1,"{""sharedFormula"":""I69""}",1,27.159,EUR(€) ,,1242.7958400000002,0.22633409582301856,KABELSCHLEPP ,1.4286240288670422,38.8,38.8,38.8,"{""sharedFormula"":""U69""}",1.144,36.19,1606.3727679999997,1606.3727679999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.91 kgs
,50804,,UNIFLEX TUBES 0455.060.025.150,SET,27.159,27.159,1,"{""sharedFormula"":""I69""}",1,27.159,EUR(€) ,,1242.7958400000002,0.22633409582301856,KABELSCHLEPP ,1.4286240288670422,38.8,38.8,38.8,"{""sharedFormula"":""U69""}",1.144,36.19,1606.3727679999997,1606.3727679999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.91 kgs
,50803,,UNIFLEX TUBES 0455.060.025.125,SET,27.159,27.159,1,"{""sharedFormula"":""I69""}",1,27.159,EUR(€) ,,1242.7958400000002,0.22633409582301856,KABELSCHLEPP ,1.4286240288670422,38.8,38.8,38.8,"{""sharedFormula"":""U69""}",1.144,36.19,1606.3727679999997,1606.3727679999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.91 kgs
,50802,,UNIFLEX TUBES 0455.060.025.095,SET,27.159,27.159,1,"{""sharedFormula"":""I69""}",1,27.159,EUR(€) ,,1242.7958400000002,0.22633409582301856,KABELSCHLEPP ,1.4286240288670422,38.8,38.8,38.8,"{""sharedFormula"":""U69""}",1.144,36.19,1606.3727679999997,1606.3727679999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.91 kgs
,50735,,UNIFLEX TUBES 0345.060.065.150,SET,25.817,25.817,1,"{""sharedFormula"":""I69""}",1,25.817,EUR(€) ,,1181.3859200000002,0.22627563971543277,KABELSCHLEPP ,1.4285160940465587,36.88,36.88,36.88,"{""sharedFormula"":""U69""}",1.144,36.19,1526.8821567999998,1526.8821567999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.86 kgs
,50734,,UNIFLEX TUBES 0345.060.065.125,SET,25.817,25.817,1,"{""sharedFormula"":""I69""}",1,25.817,EUR(€) ,,1181.3859200000002,0.22627563971543277,KABELSCHLEPP ,1.4285160940465587,36.88,36.88,36.88,"{""sharedFormula"":""U69""}",1.144,36.19,1526.8821567999998,1526.8821567999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.86 kgs
,50733,,UNIFLEX TUBES 0345.060.065.100,SET,25.817,25.817,1,"{""sharedFormula"":""I69""}",1,25.817,EUR(€) ,,1181.3859200000002,0.22627563971543277,KABELSCHLEPP ,1.4285160940465587,36.88,36.88,36.88,"{""sharedFormula"":""U69""}",1.144,36.19,1526.8821567999998,1526.8821567999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.86 kgs
,50732,,UNIFLEX TUBES 0345.060.065.075,SET,25.817,25.817,1,"{""sharedFormula"":""I69""}",1,25.817,EUR(€) ,,1181.3859200000002,0.22627563971543277,KABELSCHLEPP ,1.4285160940465587,36.88,36.88,36.88,"{""sharedFormula"":""U69""}",1.144,36.19,1526.8821567999998,1526.8821567999998,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.86 kgs
,50725,,UNIFLEX TUBES 0345.060.050.150,SET,24.266,24.266,1,"{""sharedFormula"":""I69""}",1,24.266,EUR(€) ,,1110.41216,0.22640124912001378,KABELSCHLEPP ,1.428748042528641,34.67,34.67,34.67,"{""sharedFormula"":""U69""}",1.144,36.19,1435.3851511999999,1435.3851511999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.75 kgs
,50724,,UNIFLEX TUBES 0345.060.050.125,SET,24.266,24.266,1,"{""sharedFormula"":""I69""}",1,24.266,EUR(€) ,,1110.41216,0.22640124912001378,KABELSCHLEPP ,1.428748042528641,34.67,34.67,34.67,"{""sharedFormula"":""U69""}",1.144,36.19,1435.3851511999999,1435.3851511999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.75 kgs
,50723,,UNIFLEX TUBES 0345.060.050.100,SET,24.266,24.266,1,"{""sharedFormula"":""I69""}",1,24.266,EUR(€) ,,1110.41216,0.22640124912001378,KABELSCHLEPP ,1.428748042528641,34.67,34.67,34.67,"{""sharedFormula"":""U69""}",1.144,36.19,1435.3851511999999,1435.3851511999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.75 kgs
,50722,,UNIFLEX TUBES 0345.060.050.075,SET,24.266,24.266,1,"{""sharedFormula"":""I69""}",1,24.266,EUR(€) ,,1110.41216,0.22640124912001378,KABELSCHLEPP ,1.428748042528641,34.67,34.67,34.67,"{""sharedFormula"":""U69""}",1.144,36.19,1435.3851511999999,1435.3851511999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.75 kgs
,50655,,UNIFLEX TUBES 0345.060.038.150,SET,23.012,23.012,1,"{""sharedFormula"":""I69""}",1,23.012,EUR(€) ,,1053.0291200000001,0.2262047320983552,KABELSCHLEPP ,1.428385190335477,32.87,32.87,32.87,"{""sharedFormula"":""U69""}",1.144,36.19,1360.8627031999995,1360.8627031999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.66 kgs
,50654,,UNIFLEX TUBES 0345.060.038.125,SET,23.012,23.012,1,"{""sharedFormula"":""I69""}",1,23.012,EUR(€) ,,1053.0291200000001,0.2262047320983552,KABELSCHLEPP ,1.428385190335477,32.87,32.87,32.87,"{""sharedFormula"":""U69""}",1.144,36.19,1360.8627031999995,1360.8627031999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.66 kgs
,50653,,UNIFLEX TUBES 0345.060.038.100,SET,23.012,23.012,1,"{""sharedFormula"":""I69""}",1,23.012,EUR(€) ,,1053.0291200000001,0.2262047320983552,KABELSCHLEPP ,1.428385190335477,32.87,32.87,32.87,"{""sharedFormula"":""U69""}",1.144,36.19,1360.8627031999995,1360.8627031999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.66 kgs
,50652,,UNIFLEX TUBES 0345.060.038.075,SET,23.012,23.012,1,"{""sharedFormula"":""I69""}",1,23.012,EUR(€) ,,1053.0291200000001,0.2262047320983552,KABELSCHLEPP ,1.428385190335477,32.87,32.87,32.87,"{""sharedFormula"":""U69""}",1.144,36.19,1360.8627031999995,1360.8627031999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.66 kgs
,50645,,UNIFLEX TUBES 0345.060.025.150,SET,21.648,21.648,1,"{""sharedFormula"":""I69""}",1,21.648,EUR(€) ,,990.61248,0.2264128137170215,KABELSCHLEPP ,1.4287694013303769,30.93,30.93,30.93,"{""sharedFormula"":""U69""}",1.144,36.19,1280.5440648,1280.5440647999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.57 kgs
,50644,,UNIFLEX TUBES 0345.060.025.125,SET,21.648,21.648,1,"{""sharedFormula"":""I69""}",1,21.648,EUR(€) ,,990.61248,0.2264128137170215,KABELSCHLEPP ,1.4287694013303769,30.93,30.93,30.93,"{""sharedFormula"":""U69""}",1.144,36.19,1280.5440648,1280.5440647999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.57 kgs
,50643,,UNIFLEX TUBES 0345.060.025.100,SET,21.648,21.648,1,"{""sharedFormula"":""I69""}",1,21.648,EUR(€) ,,990.61248,0.2264128137170215,KABELSCHLEPP ,1.4287694013303769,30.93,30.93,30.93,"{""sharedFormula"":""U69""}",1.144,36.19,1280.5440648,1280.5440647999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.57 kgs
,50642,,UNIFLEX TUBES 0345.060.025.075,SET,21.648,21.648,1,"{""sharedFormula"":""I69""}",1,21.648,EUR(€) ,,990.61248,0.2264128137170215,KABELSCHLEPP ,1.4287694013303769,30.93,30.93,30.93,"{""sharedFormula"":""U69""}",1.144,36.19,1280.5440648,1280.5440647999997,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.57 kgs
,50575,,UNIFLEX TUBES 0345.060.020.150,SET,21.12,21.12,1,"{""sharedFormula"":""I69""}",1,21.12,EUR(€) ,,966.4512000000002,0.22626897429258497,KABELSCHLEPP ,1.4285037878787878,30.17,30.17,30.17,"{""sharedFormula"":""U69""}",1.144,36.19,1249.0790312,1249.0790312,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.52 kgs
,50574,,UNIFLEX TUBES 0345.060.020.125,SET,21.12,21.12,1,"{""sharedFormula"":""I69""}",1,21.12,EUR(€) ,,966.4512000000002,0.22626897429258497,KABELSCHLEPP ,1.4285037878787878,30.17,30.17,30.17,"{""sharedFormula"":""U69""}",1.144,36.19,1249.0790312,1249.0790312,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.52 kgs
,50573,,UNIFLEX TUBES 0345.060.020.100,SET,21.12,21.12,1,"{""sharedFormula"":""I69""}",1,21.12,EUR(€) ,,966.4512000000002,0.22626897429258497,KABELSCHLEPP ,1.4285037878787878,30.17,30.17,30.17,"{""sharedFormula"":""U69""}",1.144,36.19,1249.0790312,1249.0790312,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.52 kgs
,50572,,UNIFLEX TUBES 0345.060.020.075,SET,21.12,21.12,1,"{""sharedFormula"":""I69""}",1,21.12,EUR(€) ,,966.4512000000002,0.22626897429258497,KABELSCHLEPP ,1.4285037878787878,30.17,30.17,30.17,"{""sharedFormula"":""U69""}",1.144,36.19,1249.0790312,1249.0790312,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.52 kgs
,50565,,UNIFLEX TUBES 0345.060.015.150,SET,20.614,20.614,1,"{""sharedFormula"":""I69""}",1,20.614,EUR(€) ,,943.29664,0.22634313993631974,KABELSCHLEPP ,1.4286407296012418,29.45,29.45,29.45,"{""sharedFormula"":""U69""}",1.144,36.19,1219.2700519999999,1219.2700519999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.49 kgs
,50564,,UNIFLEX TUBES 0345.060.015.125,SET,20.614,20.614,1,"{""sharedFormula"":""I69""}",1,20.614,EUR(€) ,,943.29664,0.22634313993631974,KABELSCHLEPP ,1.4286407296012418,29.45,29.45,29.45,"{""sharedFormula"":""U69""}",1.144,36.19,1219.2700519999999,1219.2700519999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.49 kgs
,50563,,UNIFLEX TUBES 0345.060.015.100,SET,20.614,20.614,1,"{""sharedFormula"":""I69""}",1,20.614,EUR(€) ,,943.29664,0.22634313993631974,KABELSCHLEPP ,1.4286407296012418,29.45,29.45,29.45,"{""sharedFormula"":""U69""}",1.144,36.19,1219.2700519999999,1219.2700519999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.49 kgs
,50562,,UNIFLEX TUBES 0345.060.015.075,SET,20.614,20.614,1,"{""sharedFormula"":""I69""}",1,20.614,EUR(€) ,,943.29664,0.22634313993631974,KABELSCHLEPP ,1.4286407296012418,29.45,29.45,29.45,"{""sharedFormula"":""U69""}",1.144,36.19,1219.2700519999999,1219.2700519999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.49 kgs
,57323,,UMB 1665 move point right,SET,1.221,1.221,1,"{""sharedFormula"":""I69""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U69""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.049 kgs
,57324,,UMB 1665 move point left,SET,1.221,1.221,1,"{""sharedFormula"":""I69""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U69""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.049 kgs
,57325,,UMB 1665 fix point right,SET,1.221,1.221,1,"{""sharedFormula"":""I69""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U69""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.05 kgs
,57326,,UMB 1665 fix point left,SET,1.221,1.221,1,"{""sharedFormula"":""I69""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U69""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.05 kgs
,53661,,UMB 1555 moving point right,SET,0.9790000000000001,0.9790000000000001,1,"{""sharedFormula"":""I69""}",1,0.9790000000000001,EUR(€) ,,44.79904000000001,0.3920972644376897,KABELSCHLEPP ,1.8181818181818181,1.78,1.78,1.78,"{""sharedFormula"":""U69""}",1.144,36.19,73.69442079999999,73.69442079999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.032 kgs
,53662,,UMB 1555 moving point left,SET,0.9790000000000001,0.9790000000000001,1,"{""sharedFormula"":""I69""}",1,0.9790000000000001,EUR(€) ,,44.79904000000001,0.3920972644376897,KABELSCHLEPP ,1.8181818181818181,1.78,1.78,1.78,"{""sharedFormula"":""U69""}",1.144,36.19,73.69442079999999,73.69442079999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.032 kgs
,53663,,UMB 1555 fixed point right,SET,0.9790000000000001,0.9790000000000001,1,"{""sharedFormula"":""I69""}",1,0.9790000000000001,EUR(€) ,,44.79904000000001,0.3920972644376897,KABELSCHLEPP ,1.8181818181818181,1.78,1.78,1.78,"{""sharedFormula"":""U69""}",1.144,36.19,73.69442079999999,73.69442079999999,"{""sharedFormula"":""Z69""}",,TKG,,,weight 0.033 kgs
