,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD,1.16688,38
Category,Part No. ,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New) Make same Price as Standard Price (THB)
=JPY/USD*Mul.","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
A11,6028,,RS80-4-OL,PC,4360,4360,1,"{""sharedFormula"":""I489""}",0.288,1255.6799999999998,JPY(¥),,373.4894592,0.5505325657071339,THB DRIVE CHAIN,0.3665137614678899,1598,1598,1598,"{""sharedFormula"":""U498""}",0.52,1,830.96,,-1,,TC
A11,0036,,RS80-4-RP,LINK,850,850,1,"{""sharedFormula"":""I489""}",0.355,301.75,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",89.75252000000002,0.4503152866242037,THB DRIVE CHAIN,0.36941176470588233,314,314,314,"{""sharedFormula"":""U498""}",0.52,1,163.28,,-1,,TC
A11,5035,RS80-5-JL,RS80-5-MWJL,PC,2350,2350,1,"{""sharedFormula"":""I489""}",0.288,676.8,JPY(¥),,201.30739200000002,0.5565525773195876,THB DRIVE CHAIN,0.37148936170212765,873,873,873,"{""sharedFormula"":""U498""}",0.52,1,453.96000000000004,,-1,,TC
A11,6029,,RS80-5-OL,PC,5210,5210,1,"{""sharedFormula"":""I489""}",0.288,1500.4799999999998,JPY(¥),,446.3027712,0.5552981554404146,THB DRIVE CHAIN,0.3704414587332054,1930,1930,1930,"{""sharedFormula"":""U498""}",0.52,1,1003.6,,-1,,TC
A11,0037,,RS80-5-RP,LINK,1020,1020,1,"{""sharedFormula"":""I489""}",0.355,362.09999999999997,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",107.70302400000001,0.45060689655172415,THB DRIVE CHAIN,0.3696078431372549,377,377,377,"{""sharedFormula"":""U498""}",0.52,1,196.04000000000002,,-1,,TC
A11,5036,RS80-6-JL,RS80-6-MWJL,PC,2900,2900,1,"{""sharedFormula"":""I489""}",0.288,835.1999999999999,JPY(¥),,248.421888,0.5580625346901018,THB DRIVE CHAIN,0.37275862068965515,1081,1081,1081,"{""sharedFormula"":""U498""}",0.52,1,562.12,,-1,,TC
A11,6030,,RS80-6-OL,PC,6550,6550,1,"{""sharedFormula"":""I489""}",0.288,1886.3999999999999,JPY(¥),,561.090816,0.5535702110053786,THB DRIVE CHAIN,0.36900763358778627,2417,2417,2417,"{""sharedFormula"":""U498""}",0.52,1,1256.8400000000001,,-1,,TC
A11,0038,,RS80-6-RP,LINK,1280,1280,1,"{""sharedFormula"":""I489""}",0.355,454.4,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",135.15673600000002,0.4493288135593219,THB DRIVE CHAIN,0.36875,472,472,472,"{""sharedFormula"":""U498""}",0.52,1,245.44,,-1,,TC
A14,5017,RS80-AS-1-JL,RS80-AS-1-MWJL,PC,1180,1180,1,"{""sharedFormula"":""I489""}",0.344,405.91999999999996,JPY(¥),,120.7368448,0.5049333901918976,THB DRIVE CHAIN,0.3974576271186441,469,469,469,"{""sharedFormula"":""U498""}",0.52,1,243.88,,-1,,TC
A14,6016,,RS80-AS-1-OL,PC,2530,2530,1,"{""sharedFormula"":""I489""}",0.344,870.3199999999999,JPY(¥),,258.8679808,0.505146083499006,THB DRIVE CHAIN,0.3976284584980237,1006,1006,1006,"{""sharedFormula"":""U498""}",0.52,1,523.12,,-1,,TC
A14,0331,,RS80-AS-1-RP,LINK,760,760,1,"{""sharedFormula"":""I489""}",0.344,261.44,JPY(¥),,77.76271360000001,0.5031771428571428,THB DRIVE CHAIN,0.3960526315789474,301,301,301,"{""sharedFormula"":""U498""}",0.52,1,156.52,,-1,,TC
A14,0017,RS80-AS-1-U,RS80-AS-1-RP-U,BOX,91200,91200,1,"{""sharedFormula"":""I489""}",0.344,31372.8,JPY(¥),,9331.525632,0.5033971219836174,THB DRIVE CHAIN,0.3962280701754386,36136,36136,36136,"{""sharedFormula"":""U498""}",0.52,1,18790.72,,-1,,TC
A15,5004,RS80-CU-1-JL,RS80-CU-1-MWJL,PC,533,533,1,"{""sharedFormula"":""I489""}",0.333,177.489,JPY(¥),,52.79232816000001,0.4872539999999999,THB DRIVE CHAIN,0.3714821763602251,198,198,198,"{""sharedFormula"":""U498""}",0.52,1,102.96000000000001,,-1,,TC
A15,0057,,RS80-CU-1-RP,LINK,324,324,1,"{""sharedFormula"":""I489""}",0.333,107.89200000000001,JPY(¥),,32.09139648000001,0.481393075630252,THB DRIVE CHAIN,0.36728395061728397,119,119,119,"{""sharedFormula"":""U498""}",0.52,1,61.88,,-1,,TC
A15,0004,,RS80-CU-1-RP-U,BOX,38200,38200,1,"{""sharedFormula"":""I489""}",0.333,12720.6,JPY(¥),,3783.615264000001,0.4920639999999999,THB DRIVE CHAIN,0.375,14325,14325,14325,"{""sharedFormula"":""U498""}",0.52,1,7449,,-1,,TC
D21,0071,,RS80EB,PC,4580,4580,1,"{""sharedFormula"":""I489""}",0.35,1603,JPY(¥),,476.79632000000004,0.48196836158192086,THB DRIVE CHAIN,0.3864628820960699,1770,1770,1770,"{""sharedFormula"":""U498""}",0.52,1,920.4,,-1,,TC
D21,0077,,RS80EB-JL,PC,2310,2310,1,"{""sharedFormula"":""I489""}",0.35,808.5,JPY(¥),,240.48024000000004,0.48443478260869555,THB DRIVE CHAIN,0.38831168831168833,897,897,897,"{""sharedFormula"":""U498""}",0.52,1,466.44,,-1,,TC
A13,5004,RS80-HT-1-FJL,RS80-HT-1-FWJL,PC,449,449,1,"{""sharedFormula"":""I489""}",0.294,132.006,JPY(¥),,39.26386464000001,0.5451359518072288,THB DRIVE CHAIN,0.36971046770601335,166,166,166,"{""sharedFormula"":""U498""}",0.52,1,86.32000000000001,,-1,,TC
A13,0158,,RS80-HT-1-RP,LINK,216,216,1,"{""sharedFormula"":""I489""}",0.294,63.504,JPY(¥),,18.88862976,0.5401988860759493,THB DRIVE CHAIN,0.36574074074074076,79,79,79,"{""sharedFormula"":""U498""}",0.52,1,41.08,,-1,,TC
A13,5005,RS80-HT-2-FJL,RS80-HT-2-FWJL,PC,938,938,1,"{""sharedFormula"":""I489""}",0.294,275.772,JPY(¥),,82.02562368000001,0.5427780173913043,THB DRIVE CHAIN,0.3678038379530917,345,345,345,"{""sharedFormula"":""U498""}",0.52,1,179.4,,-1,,TC
A13,0159,,RS80-HT-2-RP,LINK,538,538,1,"{""sharedFormula"":""I489""}",0.294,158.172,JPY(¥),,47.04667968000001,0.5407391675126902,THB DRIVE CHAIN,0.36617100371747213,197,197,197,"{""sharedFormula"":""U498""}",0.52,1,102.44,,-1,,TC
A13,5006,RS80-HT-3-FJL,RS80-HT-3-FWJL,PC,1470,1470,1,"{""sharedFormula"":""I489""}",0.294,432.17999999999995,JPY(¥),,128.5476192,0.5422093333333333,THB DRIVE CHAIN,0.3673469387755102,540,540,540,"{""sharedFormula"":""U498""}",0.52,1,280.8,,-1,,TC
A13,0160,,RS80-HT-3-RP,LINK,858,858,1,"{""sharedFormula"":""I489""}",0.294,252.25199999999998,JPY(¥),,75.02983488000001,0.5419423999999999,THB DRIVE CHAIN,0.36713286713286714,315,315,315,"{""sharedFormula"":""U498""}",0.52,1,163.8,,-1,,TC
A12,5035,RS80-LMD-NP-1-JL,RS80-LMDNP-1-MWJL,PC,802,802,1,,0.35,280.7,JPY(¥),,83.491408,0.4870274760383387,THB DRIVE CHAIN,0.39027431421446385,313,313,313,"{""sharedFormula"":""U498""}",0.52,1,162.76000000000002,,-1,,TC
A12,6025,RS80-LMD-NP-1-OL,RS80-LMDNP-1-OL,PC,1740,1740,1,"{""sharedFormula"":""I532""}",0.35,609,JPY(¥),,181.14096,0.48085245901639345,THB DRIVE CHAIN,0.385632183908046,671,671,671,"{""sharedFormula"":""U498""}",0.52,1,348.92,,-1,,TC
A12,0049,RS80-LMD-NP-1,RS80-LMDNP-1-RP,LINK,502,502,1,"{""sharedFormula"":""I532""}",0.35,175.7,JPY(¥),,52.260208,0.46825185185185186,THB DRIVE CHAIN,0.37649402390438247,189,189,189,"{""sharedFormula"":""U498""}",0.52,1,98.28,,-1,,TC
A12,0035,RS80-LMD-NP-1-U,RS80-LMDNP-1-RP-U,BOX,58900,58900,1,"{""sharedFormula"":""I532""}",0.35,20615,JPY(¥),,6131.725600000001,0.48131521069763344,THB DRIVE CHAIN,0.38597623089983024,22734,22734,22734,"{""sharedFormula"":""U498""}",0.52,1,11821.68,,-1,,TC
A12,5043,RS80-LMD-S-2-JL,RS80-LMDS-2-MWJL,PC,1270,1270,1,"{""sharedFormula"":""I532""}",0.35,444.5,JPY(¥),,132.21208000000001,0.48531578947368414,THB DRIVE CHAIN,0.3889763779527559,494,494,494,"{""sharedFormula"":""U498""}",0.52,1,256.88,,-1,,TC
A12,0055,RS80-LMD-S-2,RS80-LMDS-2-RP,LINK,960,960,1,"{""sharedFormula"":""I532""}",0.35,336,JPY(¥),,99.93984,0.4819622641509434,THB DRIVE CHAIN,0.38645833333333335,371,371,371,"{""sharedFormula"":""U498""}",0.52,1,192.92000000000002,,-1,,TC
A14,5056,RS80-NEP-1-JL,RS80-NEP-1-MWJL,PC,742,742,1,"{""sharedFormula"":""I532""}",0.328,243.376,JPY(¥),,72.38975744000001,0.5028175999999999,THB DRIVE CHAIN,0.37735849056603776,280,280,280,"{""sharedFormula"":""U498""}",0.52,1,145.6,,-1,,TC
A14,6056,,RS80-NEP-1-OL,PC,1470,1470,1,"{""sharedFormula"":""I532""}",0.328,482.16,JPY(¥),,143.41367040000003,0.5039648920863309,THB DRIVE CHAIN,0.3782312925170068,556,556,556,"{""sharedFormula"":""U498""}",0.52,1,289.12,,-1,,TC
A14,5057,RS80-NEP-2-JL,RS80-NEP-2-MWJL,PC,1560,1560,1,"{""sharedFormula"":""I532""}",0.328,511.68,JPY(¥),,152.1940992,0.5022432653061224,THB DRIVE CHAIN,0.3769230769230769,588,588,588,"{""sharedFormula"":""U498""}",0.52,1,305.76,,-1,,TC
A14,6057,,RS80-NEP-2-OL,PC,3240,3240,1,"{""sharedFormula"":""I532""}",0.328,1062.72,JPY(¥),,316.0954368,0.5053898779495525,THB DRIVE CHAIN,0.379320987654321,1229,1229,1229,"{""sharedFormula"":""U498""}",0.52,1,639.08,,-1,,TC
A14,0064,RS80-NEP-2,RS80-NEP-2-RP,LINK,762,762,1,"{""sharedFormula"":""I532""}",0.328,249.936,JPY(¥),,74.34096384000001,0.5018697142857143,THB DRIVE CHAIN,0.3766404199475066,287,287,287,"{""sharedFormula"":""U498""}",0.52,1,149.24,,-1,,TC
A14,5027,RS80-NP-1-JL,RS80-NP-1-MWJL,PC,640,640,1,"{""sharedFormula"":""I532""}",0.328,209.92000000000002,JPY(¥),,62.438604800000014,0.5038254545454545,THB DRIVE CHAIN,0.378125,242,242,242,,0.52,1,125.84,,-1,,TC
A14,6026,,RS80-NP-1-OL,PC,1260,1260,1,"{""sharedFormula"":""I532""}",0.328,413.28000000000003,JPY(¥),,122.92600320000003,0.5023238736842104,THB DRIVE CHAIN,0.376984126984127,475,475,475,"{""sharedFormula"":""U543""}",0.52,1,247,,-1,,TC
A14,0081,RS80-NP-1,RS80-NP-1-RP,LINK,271,271,1,"{""sharedFormula"":""I532""}",0.328,88.888,JPY(¥),,26.438846720000004,0.49156063999999994,THB DRIVE CHAIN,0.36900369003690037,100,100,100,"{""sharedFormula"":""U543""}",0.52,1,52,,-1,,TC
A14,0027,RS80-NP-1-U,RS80-NP-1-RP-U,BOX,31800,31800,1,"{""sharedFormula"":""I532""}",0.328,10430.4,JPY(¥),,3102.4181760000006,0.5016964169381106,THB DRIVE CHAIN,0.37650943396226416,11973,11973,11973,"{""sharedFormula"":""U543""}",0.52,1,6225.96,,-1,,TC
A14,6046,,RS80-SNS-1-OL,PC,1760,1760,1,"{""sharedFormula"":""I532""}",0.328,577.28,JPY(¥),,171.70616320000002,0.4989314719271623,THB DRIVE CHAIN,0.3744318181818182,659,659,659,"{""sharedFormula"":""U543""}",0.52,1,342.68,,-1,,TC
A14,0086,RS80-SNS-1,RS80-SNS-1-RP,LINK,416,416,1,"{""sharedFormula"":""I532""}",0.328,136.448,JPY(¥),,40.58509312,0.48312413245033103,THB DRIVE CHAIN,0.3629807692307692,151,151,151,"{""sharedFormula"":""U543""}",0.52,1,78.52,,-1,,TC
A14,0047,RS80-SNS-1-U,RS80-SNS-1-RP-U,BOX,48000,48000,1,"{""sharedFormula"":""I532""}",0.328,15744,JPY(¥),,4682.89536,0.5044534199086557,THB DRIVE CHAIN,0.3786041666666667,18173,18173,18173,"{""sharedFormula"":""U543""}",0.52,1,9449.960000000001,,-1,,TC
A14,5011,RS80-SS-2-JL,RS80-SS-2-MWJL,PC,2190,2190,1,"{""sharedFormula"":""I532""}",0.344,753.3599999999999,JPY(¥),,224.0793984,0.5041174683544304,THB DRIVE CHAIN,0.39680365296803655,869,869,869,"{""sharedFormula"":""U543""}",0.52,1,451.88,,-1,,TC
A14,6010,,RS80-SS-2-OL,PC,4620,4620,1,"{""sharedFormula"":""I532""}",0.344,1589.28,JPY(¥),,472.71544320000004,0.5002374051676745,THB DRIVE CHAIN,0.3937229437229437,1818.9999999999998,1818.9999999999998,1819,1.2499927182145798e-16,0.52,1,945.8799999999999,,-1,,TC
A14,0011,,RS80-SS-2-RP,LINK,1290,1290,1,"{""sharedFormula"":""I532""}",0.344,443.76,JPY(¥),"*In case of order in FT, please utilize 'TSL Chain Price for 10ft box' file",131.9919744,0.504236875,THB DRIVE CHAIN,0.39689922480620154,512,512,512,"{""sharedFormula"":""U543""}",0.52,1,266.24,,-1,,TC
A13,6001,RS80-SUP-1-4POL,RS80-SUP-1-4POL,PC,8760,8760,1,"{""sharedFormula"":""I532""}",0.294,2575.44,JPY(¥),,766.0388736000001,0.5423573532152842,THB DRIVE CHAIN,0.36746575342465754,3219,3219,3219,"{""sharedFormula"":""U543""}",0.52,1,1673.88,,-1,,TC
A13,0067,,RS80-SUP-1-F-RP-U,BOX,25800,25800,1,"{""sharedFormula"":""I532""}",0.294,7585.2,JPY(¥),,2256.141888,0.5422793121637304,THB DRIVE CHAIN,0.3674031007751938,9479,9479,9479,"{""sharedFormula"":""U543""}",0.52,1,4929.08,,-1,,TC
A13,5067,RS80-SUP-1-FJL,RS80-SUP-1-FSJL,PC,484,484,1,"{""sharedFormula"":""I532""}",0.294,142.296,JPY(¥),,42.32452224000001,0.5401507796610169,THB DRIVE CHAIN,0.365702479338843,177,177,177,"{""sharedFormula"":""U543""}",0.52,1,92.04,,-1,,TC
A13,0025,,RS80-SUP-1-M-RP-U,BOX,25800,25800,1,"{""sharedFormula"":""I532""}",0.294,7585.2,JPY(¥),,2256.141888,0.5422793121637304,THB DRIVE CHAIN,0.3674031007751938,9479,9479,9479,"{""sharedFormula"":""U543""}",0.52,1,4929.08,,-1,,TC
A13,5025,RS80-SUP-1-MJL,RS80-SUP-1-MSJL,PC,484,484,1,"{""sharedFormula"":""I532""}",0.294,142.296,JPY(¥),,42.32452224000001,0.5401507796610169,THB DRIVE CHAIN,0.365702479338843,177,177,177,"{""sharedFormula"":""U543""}",0.52,1,92.04,,-1,,TC
A13,0136,,RS80-SUP-1-RP,LINK,219,219,1,"{""sharedFormula"":""I532""}",0.294,64.386,JPY(¥),,19.15097184,0.5338127594936709,THB DRIVE CHAIN,0.3607305936073059,79,79,79,"{""sharedFormula"":""U543""}",0.52,1,41.08,,-1,,TC
A13,0068,,RS80-SUP-2-F-RP-U,BOX,56760,56760,1,"{""sharedFormula"":""I532""}",0.294,16687.44,JPY(¥),,4963.512153600001,0.5428755481059336,THB DRIVE CHAIN,0.36788231148696265,20881,20881,20881,"{""sharedFormula"":""U543""}",0.52,1,10858.12,,-1,,TC
A13,5068,RS80-SUP-2-FJL,RS80-SUP-2-FSJL,PC,1050,1050,1,"{""sharedFormula"":""I532""}",0.294,308.7,JPY(¥),,91.81972800000001,0.5437302325581395,THB DRIVE CHAIN,0.36857142857142855,387,387,387,"{""sharedFormula"":""U543""}",0.52,1,201.24,,-1,,TC
A13,0026,,RS80-SUP-2-M-RP-U,BOX,56760,56760,1,"{""sharedFormula"":""I532""}",0.294,16687.44,JPY(¥),,4963.512153600001,0.5428755481059336,THB DRIVE CHAIN,0.36788231148696265,20881,20881,20881,"{""sharedFormula"":""U543""}",0.52,1,10858.12,,-1,,TC
A13,5026,RS80-SUP-2-MJL,RS80-SUP-2-MSJL,PC,1050,1050,1,"{""sharedFormula"":""I532""}",0.294,308.7,JPY(¥),,91.81972800000001,0.5437302325581395,THB DRIVE CHAIN,0.36857142857142855,387,387,387,"{""sharedFormula"":""U543""}",0.52,1,201.24,,-1,,TC
A13,0186,,RS80-SUP-2-RP,LINK,473,473,1,"{""sharedFormula"":""I532""}",0.294,139.06199999999998,JPY(¥),,41.36260128,0.5428536551724138,THB DRIVE CHAIN,0.3678646934460888,174,174,174,"{""sharedFormula"":""U543""}",0.52,1,90.48,,-1,,TC
A13,5069,RS80-SUP-3-FJL,RS80-SUP-3-FSJL,PC,1660,1660,1,"{""sharedFormula"":""I532""}",0.294,488.03999999999996,JPY(¥),,145.1626176,0.5438580392156863,THB DRIVE CHAIN,0.3686746987951807,612,612,612,"{""sharedFormula"":""U543""}",0.52,1,318.24,,-1,,TC
A13,5027,RS80-SUP-3-MJL,RS80-SUP-3-MSJL,PC,1660,1660,1,"{""sharedFormula"":""I532""}",0.294,488.03999999999996,JPY(¥),,145.1626176,0.5438580392156863,THB DRIVE CHAIN,0.3686746987951807,612,612,612,"{""sharedFormula"":""U543""}",0.52,1,318.24,,-1,,TC
A13,0027,,RS80-SUP-3-RP,LINK,756,756,1,"{""sharedFormula"":""I532""}",0.294,222.26399999999998,JPY(¥),,66.11020416,0.5443189677419356,THB DRIVE CHAIN,0.36904761904761907,279,279,279,"{""sharedFormula"":""U543""}",0.52,1,145.08,,-1,,TC
A13,5070,RS80-SUP-4-FJL,RS80-SUP-4-FSJL,PC,2380,2380,1,"{""sharedFormula"":""I532""}",0.294,699.7199999999999,JPY(¥),,208.12471680000002,0.541535120274914,THB DRIVE CHAIN,0.3668067226890756,872.9999999999999,872.9999999999999,873,1.3022547276244678e-16,0.52,1,453.96,,-1,,TC
A13,5028,RS80-SUP-4-MJL,RS80-SUP-4-MSJL,PC,2380,2380,1,"{""sharedFormula"":""I532""}",0.294,699.7199999999999,JPY(¥),,208.12471680000002,0.541535120274914,THB DRIVE CHAIN,0.3668067226890756,872.9999999999999,872.9999999999999,873,1.3022547276244678e-16,0.52,1,453.96,,-1,,TC
A13,0028,,RS80-SUP-4-RP,LINK,1020,1020,1,"{""sharedFormula"":""I532""}",0.294,299.88,JPY(¥),,89.1963072,0.5413600000000001,THB DRIVE CHAIN,0.36666666666666664,374,374,374,"{""sharedFormula"":""U543""}",0.52,1,194.48000000000002,,-1,,TC
A13,5071,RS80-SUP-5-FJL,RS80-SUP-5-FSJL,PC,2870,2870,1,"{""sharedFormula"":""I532""}",0.294,843.78,JPY(¥),,250.97392320000003,0.5381414736842104,THB DRIVE CHAIN,0.3641114982578397,1045,1045,1045,"{""sharedFormula"":""U543""}",0.52,1,543.4,,-1,,TC
A13,5029,RS80-SUP-5-MJL,RS80-SUP-5-MSJL,PC,2870,2870,1,"{""sharedFormula"":""I532""}",0.294,843.78,JPY(¥),,250.97392320000003,0.5381414736842104,THB DRIVE CHAIN,0.3641114982578397,1045,1045,1045,"{""sharedFormula"":""U543""}",0.52,1,543.4,,-1,,TC
A13,0029,,RS80-SUP-5-RP,LINK,1280,1280,1,"{""sharedFormula"":""I532""}",0.294,376.32,JPY(¥),,111.93262080000001,0.5420105531914893,THB DRIVE CHAIN,0.3671875,470,470,470,"{""sharedFormula"":""U543""}",0.52,1,244.4,,-1,,TC
A13,5072,RS80-SUP-6-FJL,RS80-SUP-6-FSJL,PC,3580,3580,1,"{""sharedFormula"":""I532""}",0.294,1052.52,JPY(¥),,313.0615488,0.5372471637202152,THB DRIVE CHAIN,0.3634078212290503,1301,1301,1301,"{""sharedFormula"":""U543""}",0.52,1,676.52,,-1,,TC
A13,5030,RS80-SUP-6-MJL,RS80-SUP-6-MSJL,PC,3580,3580,1,"{""sharedFormula"":""I532""}",0.294,1052.52,JPY(¥),,313.0615488,0.5372471637202152,THB DRIVE CHAIN,0.3634078212290503,1301,1301,1301,"{""sharedFormula"":""U543""}",0.52,1,676.52,,-1,,TC
A13,0030,,RS80-SUP-6-RP,LINK,1540,1540,1,"{""sharedFormula"":""I532""}",0.294,452.76,JPY(¥),,134.6689344,0.5416305840707965,THB DRIVE CHAIN,0.36688311688311687,565,565,565,"{""sharedFormula"":""U543""}",0.52,1,293.8,,-1,,TC
A13,5109,RS80-SUP-H-1-FJL,RS80-SUPH-1-FSJL,PC,504,504,1,"{""sharedFormula"":""I532""}",0.294,148.176,JPY(¥),,44.073469440000004,0.541855827027027,THB DRIVE CHAIN,0.36706349206349204,185,185,185,"{""sharedFormula"":""U543""}",0.52,1,96.2,,-1,,TC
A13,0109,RS80-SUP-H-1-RP,RS80-SUPH-1-RP,LINK,284,284,1,"{""sharedFormula"":""I532""}",0.294,83.496,JPY(¥),,24.83505024,0.5363134757281554,THB DRIVE CHAIN,0.3626760563380282,103,103,103,"{""sharedFormula"":""U543""}",0.52,1,53.56,,-1,,TC
A13,5110,RS80-SUP-H-2-FJL,RS80-SUPH-2-FSJL,PC,1360,1360,1,"{""sharedFormula"":""I532""}",0.294,399.84,JPY(¥),,118.92840960000001,0.5416663727454909,THB DRIVE CHAIN,0.3669117647058823,498.99999999999994,498.99999999999994,499,1.1391466705572748e-16,0.52,1,259.47999999999996,,-1,,TC
A13,0110,RS80-SUP-H-2-RP,RS80-SUPH-2-RP,LINK,702,702,1,"{""sharedFormula"":""I532""}",0.294,206.38799999999998,JPY(¥),,61.38804672,0.5424266046511628,THB DRIVE CHAIN,0.36752136752136755,258,258,258,"{""sharedFormula"":""U543""}",0.52,1,134.16,,-1,,TC
A13,5111,RS80-SUP-H-3-FJL,RS80-SUPH-3-FSJL,PC,2160,2160,1,"{""sharedFormula"":""I532""}",0.294,635.04,JPY(¥),,188.8862976,0.5401988860759493,THB DRIVE CHAIN,0.36574074074074076,790,790,790,"{""sharedFormula"":""U543""}",0.52,1,410.8,,-1,,TC
A13,0111,RS80-SUP-H-3-RP,RS80-SUPH-3-RP,LINK,1120,1120,1,"{""sharedFormula"":""I532""}",0.294,329.28,JPY(¥),,97.94104320000001,0.5428442718446602,THB DRIVE CHAIN,0.3678571428571429,412,412,412,"{""sharedFormula"":""U543""}",0.52,1,214.24,,-1,,TC
A11,7009,,RS80-WARIPIN,CASE,1100,1100,1,"{""sharedFormula"":""I532""}",0.355,390.5,JPY(¥),,116.15032000000001,0.46306249999999993,THB DRIVE CHAIN,0.3781818181818182,416,416,416,"{""sharedFormula"":""U543""}",0.52,1,216.32,,-1,,TC
D21,0067,,RS-CES,CASE,34400,34400,1,"{""sharedFormula"":""I532""}",0.45,15480,JPY(¥),*Copy from PTNET Manually,4604.3712000000005,0.4287749177472421,THB DRIVE CHAIN,0.45061046511627906,15501,15501,15501,"{""sharedFormula"":""U543""}",0.52,1,8060.52,,-1,,TC
D21,0049,,RS-CP01,PC,4220,4220,1,"{""sharedFormula"":""I532""}",0.368,1552.96,JPY(¥),,461.9124224000001,0.5078708476454293,THB DRIVE CHAIN,0.4277251184834123,1805,1805,1805,"{""sharedFormula"":""U543""}",0.52,1,938.6,,-1,,TC
D21,0050,,RS-CP02,PC,6560,6560,1,"{""sharedFormula"":""I532""}",0.368,2414.08,JPY(¥),,718.0439552000001,0.5052476675026871,THB DRIVE CHAIN,0.42545731707317075,2791,2791,2791,"{""sharedFormula"":""U543""}",0.52,1,1451.32,,-1,,TC
D21,0051,,RS-CP03,PC,7670,7670,1,"{""sharedFormula"":""I532""}",0.368,2822.56,JPY(¥),,839.5422464000002,0.5083726187576125,THB DRIVE CHAIN,0.42816166883963497,3284,3284,3284,"{""sharedFormula"":""U543""}",0.52,1,1707.68,,-1,,TC
D21,0029,,RS-CS-A1,PC,5510,5510,1,"{""sharedFormula"":""I532""}",0.368,2027.68,JPY(¥),,603.1131392000001,0.5068737414965986,THB DRIVE CHAIN,0.42686025408348455,2352,2352,2352,"{""sharedFormula"":""U543""}",0.52,1,1223.04,,-1,,TC
D21,0030,,RS-CS-A2,PC,6560,6560,1,"{""sharedFormula"":""I532""}",0.368,2414.08,JPY(¥),,718.0439552000001,0.5052476675026871,THB DRIVE CHAIN,0.42545731707317075,2791,2791,2791,"{""sharedFormula"":""U543""}",0.52,1,1451.32,,-1,,TC
D21,0031,,RS-CS-A3,PC,6560,6560,1,"{""sharedFormula"":""I532""}",0.368,2414.08,JPY(¥),,718.0439552000001,0.5052476675026871,THB DRIVE CHAIN,0.42545731707317075,2791,2791,2791,"{""sharedFormula"":""U543""}",0.52,1,1451.32,,-1,,TC
D21,0032,,RS-CS-A4,PC,6560,6560,1,,0.368,2414.08,JPY(¥),,718.0439552000001,0.5052476675026871,THB DRIVE CHAIN,0.42545731707317075,2791,2791,2791,"{""sharedFormula"":""U543""}",0.52,1,1451.32,,-1,,TC
D21,0033,,RS-CS-B1,PC,7670,7670,1,"{""sharedFormula"":""I590""}",0.368,2822.56,JPY(¥),,839.5422464000002,0.5083726187576125,THB DRIVE CHAIN,0.42816166883963497,3284,3284,3284,"{""sharedFormula"":""U543""}",0.52,1,1707.68,,-1,,TC
D21,0034,,RS-CS-C1,PC,20800,20800,1,"{""sharedFormula"":""I590""}",0.368,7654.4,JPY(¥),,2276.724736,0.5084960933991917,THB DRIVE CHAIN,0.4282692307692308,8908,8908,8908,"{""sharedFormula"":""U543""}",0.52,1,4632.16,,-1,,TC
D21,0035,,RS-CS-C2,PC,23100,23100,1,"{""sharedFormula"":""I590""}",0.368,8500.8,JPY(¥),,2528.4779519999997,0.5068001217161985,THB DRIVE CHAIN,0.4267965367965368,9859,9859,9859,"{""sharedFormula"":""U543""}",0.52,1,5126.68,,-1,,TC
D21,0036,,RS-CS-C3,PC,49600,49600,1,"{""sharedFormula"":""I590""}",0.368,18252.8,JPY(¥),,5429.112832,0.5061910987087925,THB DRIVE CHAIN,0.4262701612903226,21143,21143,21143,"{""sharedFormula"":""U543""}",0.52,1,10994.36,,-1,,TC
D21,0019,,RS-P11,PC,2100,2100,1,"{""sharedFormula"":""I590""}",0.368,772.8,JPY(¥),,229.86163200000001,0.5072,THB DRIVE CHAIN,0.42714285714285716,897,897,897,"{""sharedFormula"":""U543""}",0.52,1,466.44,,-1,,TC
D21,0020,,RS-P14,PC,1610,1610,1,"{""sharedFormula"":""I590""}",0.368,592.48,JPY(¥),,176.2272512,0.5081298113207547,THB DRIVE CHAIN,0.42795031055900623,689,689,689,"{""sharedFormula"":""U543""}",0.52,1,358.28000000000003,,-1,,TC
D21,0021,,RS-P15,PC,1830,1830,1,"{""sharedFormula"":""I590""}",0.368,673.4399999999999,JPY(¥),,200.3079936,0.5086636734693878,THB DRIVE CHAIN,0.4284153005464481,784,784,784,"{""sharedFormula"":""U543""}",0.52,1,407.68,,-1,,TC
